frame_no,nose.x,nose.y,nose.prob,l.eye.x,l.eye.y,l.eye.prob,r.eye.x,r.eye.y,r.eye.prob,l.ear.x,l.ear.y,l.ear.prob,r.ear.x,r.ear.y,r.ear.prob,l.shoulder.x,l.shoulder.y,l.shoulder.prob,r.shoulder.x,r.shoulder.y,r.shoulder.prob,l.elbow.x,l.elbow.y,l.elbow.prob,r.elbow.x,r.elbow.y,r.elbow.prob,l.wrist.x,l.wrist.y,l.wrist.prob,r.wrist.x,r.wrist.y,r.wrist.prob,l.hip.x,l.hip.y,l.hip.prob,r.hip.x,r.hip.y,r.hip.prob,l.knee.x,l.knee.y,l.knee.prob,r.knee.x,r.knee.y,r.knee.prob,l.ankle.x,l.ankle.y,l.ankle.prob,r.ankle.x,r.ankle.y,r.ankle.prob
55,287.9955291748047,182.62453079223633,0.9241753816604614,308.90220642089844,147.80317783355713,0.9905785322189331,243.16455841064453,158.73237133026123,0.853800356388092,344.1989517211914,179.18330669403076,0.6500930190086365,176.99077606201172,215.3448486328125,0.8429193496704102,485.11775970458984,427.5553607940674,0.4018010199069977,120.66780090332031,437.94407844543457,0.2579881250858307,624.8748779296875,601.8268775939941,0.0010000000474974513,92.08268165588379,604.6016693115234,0.0010000000474974513,552.7546691894531,366.45277976989746,0.0010000000474974513,92.08268165588379,604.6016693115234,9.999999747378752e-06,526.0597229003906,858.1416893005371,0.0010000000474974513,172.96144485473633,778.7640380859375,0.0010000000474974513,526.0597229003906,858.1416893005371,9.999999747378752e-06,172.96144485473633,778.7640380859375,9.999999747378752e-06,526.0597229003906,858.1416893005371,9.999999747378752e-06,172.96144485473633,778.7640380859375,9.999999747378752e-06
56,277.1647071838379,199.0222692489624,0.8722933530807495,301.4677429199219,162.09221363067627,0.889558732509613,232.89899826049805,177.49267101287842,0.8632641434669495,345.3016662597656,197.42849349975586,0.8322650194168091,184.1065216064453,243.17665100097656,1.0,481.84886932373047,435.19938468933105,0.5072547197341919,124.63044166564941,461.77571296691895,0.0010000000474974513,607.4850463867188,573.1468391418457,0.0010000000474974513,88.92742156982422,598.8535308837891,0.0010000000474974513,578.3700942993164,332.9264545440674,0.0010000000474974513,88.92742156982422,598.8535308837891,9.999999747378752e-06,465.2853012084961,811.3272857666016,0.0010000000474974513,176.96216583251953,781.614818572998,0.0010000000474974513,465.2853012084961,811.3272857666016,9.999999747378752e-06,176.96216583251953,781.614818572998,9.999999747378752e-06,465.2853012084961,811.3272857666016,9.999999747378752e-06,176.96216583251953,781.614818572998,9.999999747378752e-06
57,282.4333381652832,208.72163772583008,0.835854172706604,307.0604705810547,167.81554698944092,0.8444739580154419,235.5495262145996,181.75556659698486,0.8606120944023132,345.53966522216797,198.37284564971924,0.6689596176147461,184.82877731323242,243.6225986480713,0.9939497709274292,469.9083709716797,433.97961616516113,0.26773887872695923,131.0012722015381,475.73493003845215,0.0010000000474974513,588.7747955322266,568.1978416442871,0.0010000000474974513,82.4204158782959,596.2153816223145,0.0010000000474974513,588.7747955322266,568.1978416442871,9.999999747378752e-06,82.4204158782959,596.2153816223145,9.999999747378752e-06,462.01854705810547,809.8855590820312,0.0010000000474974513,188.21739196777344,758.913402557373,0.0010000000474974513,462.01854705810547,809.8855590820312,9.999999747378752e-06,188.21739196777344,758.913402557373,9.999999747378752e-06,462.01854705810547,809.8855590820312,9.999999747378752e-06,188.21739196777344,758.913402557373,9.999999747378752e-06
58,293.40524673461914,208.81045818328857,0.8573893904685974,316.56909942626953,169.97498989105225,0.8653404116630554,247.72003173828125,183.24083805084229,0.8903221487998962,355.9521484375,192.60233402252197,0.6600157022476196,192.53517150878906,244.65185165405273,0.9903199076652527,495.44715881347656,439.42585945129395,0.43790122866630554,131.32100105285645,464.7681713104248,0.0010000000474974513,586.7192840576172,603.0484771728516,0.0010000000474974513,88.38053703308105,593.8780403137207,0.0010000000474974513,586.7192840576172,603.0484771728516,9.999999747378752e-06,88.38053703308105,593.8780403137207,9.999999747378752e-06,479.4873809814453,835.6224060058594,0.0010000000474974513,188.9324951171875,757.9668617248535,0.0010000000474974513,479.4873809814453,835.6224060058594,9.999999747378752e-06,188.9324951171875,757.9668617248535,9.999999747378752e-06,479.4873809814453,835.6224060058594,9.999999747378752e-06,188.9324951171875,757.9668617248535,9.999999747378752e-06
59,303.97130966186523,213.40215682983398,0.8858677744865417,326.5695571899414,176.19895935058594,0.8533327579498291,259.0094184875488,187.6441240310669,0.9331609010696411,362.5608444213867,200.55707931518555,0.6523860096931458,202.17899322509766,243.20443153381348,0.981998085975647,498.82503509521484,437.7479839324951,0.48820218443870544,149.51581954956055,456.83770179748535,0.0010000000474974513,595.2866363525391,582.1770286560059,0.0010000000474974513,94.6829605102539,580.9510231018066,0.0010000000474974513,595.2866363525391,582.1770286560059,9.999999747378752e-06,94.6829605102539,580.9510231018066,9.999999747378752e-06,482.9800796508789,795.666675567627,0.0010000000474974513,181.73992156982422,734.2137336730957,0.0010000000474974513,482.9800796508789,795.666675567627,9.999999747378752e-06,181.73992156982422,734.2137336730957,9.999999747378752e-06,482.9800796508789,795.666675567627,9.999999747378752e-06,181.73992156982422,734.2137336730957,9.999999747378752e-06
60,311.5517997741699,221.84256076812744,0.8619481921195984,335.6448745727539,186.41133785247803,0.8634417653083801,270.9315490722656,195.57775497436523,0.9006301760673523,372.1127700805664,213.12736988067627,0.5636907815933228,213.11904907226562,249.1772174835205,0.9666134119033813,500.2654266357422,439.15557861328125,0.4305519759654999,135.95048904418945,463.07765007019043,0.0010000000474974513,603.0456161499023,570.0908088684082,0.0010000000474974513,85.29669761657715,574.9431037902832,0.0010000000474974513,603.0456161499023,570.0908088684082,9.999999747378752e-06,85.29669761657715,574.9431037902832,9.999999747378752e-06,496.8687438964844,780.4195976257324,0.0010000000474974513,177.05066680908203,731.8331909179688,0.0010000000474974513,496.8687438964844,780.4195976257324,9.999999747378752e-06,177.05066680908203,731.8331909179688,9.999999747378752e-06,496.8687438964844,780.4195976257324,9.999999747378752e-06,177.05066680908203,731.8331909179688,9.999999747378752e-06
61,318.3163261413574,219.46111679077148,0.9151447415351868,343.19786071777344,190.62888622283936,0.9107218384742737,279.2986297607422,196.00989818572998,0.9431086182594299,381.8517303466797,213.37785243988037,0.6951812505722046,224.09605026245117,247.04029083251953,1.0,490.24349212646484,439.01092529296875,0.3857271075248718,151.44463539123535,454.2813491821289,0.0010000000474974513,612.8026580810547,552.9141426086426,0.0010000000474974513,79.21070575714111,565.4422187805176,0.0010000000474974513,612.8026580810547,552.9141426086426,9.999999747378752e-06,36.97108268737793,364.2565155029297,0.0010000000474974513,488.2318115234375,777.8331184387207,0.0010000000474974513,209.8231315612793,785.0273323059082,0.0010000000474974513,488.2318115234375,777.8331184387207,9.999999747378752e-06,209.8231315612793,785.0273323059082,9.999999747378752e-06,488.2318115234375,777.8331184387207,9.999999747378752e-06,209.8231315612793,785.0273323059082,9.999999747378752e-06
62,336.0953140258789,226.7426633834839,0.8702229261398315,360.69019317626953,200.23568630218506,0.8980674147605896,297.00984954833984,200.16547679901123,0.9223321080207825,395.2875518798828,228.15793991088867,0.43428048491477966,234.30034637451172,249.66753959655762,1.0,532.4774169921875,456.5636444091797,0.0010000000474974513,145.77919006347656,436.86412811279297,0.3913206458091736,637.809944152832,516.8173027038574,0.0010000000474974513,107.25610733032227,555.5133247375488,0.0010000000474974513,637.809944152832,516.8173027038574,9.999999747378752e-06,107.25610733032227,555.5133247375488,9.999999747378752e-06,574.7652435302734,716.6444206237793,0.0010000000474974513,193.5514259338379,758.5794067382812,0.0010000000474974513,574.7652435302734,716.6444206237793,9.999999747378752e-06,193.5514259338379,758.5794067382812,9.999999747378752e-06,574.7652435302734,716.6444206237793,9.999999747378752e-06,193.5514259338379,758.5794067382812,9.999999747378752e-06
63,340.56774139404297,233.0340814590454,0.8451995849609375,365.6045150756836,201.5095567703247,0.8239135146141052,303.4019088745117,204.66974258422852,0.8750351667404175,401.6295623779297,218.6967658996582,0.4804823398590088,244.74796295166016,245.25197982788086,1.0,530.4763412475586,451.118860244751,0.0010000000474974513,152.7400779724121,426.0160160064697,0.35998377203941345,641.2987518310547,533.6641502380371,0.0010000000474974513,124.10683631896973,576.4935493469238,0.0010000000474974513,641.2987518310547,533.6641502380371,9.999999747378752e-06,124.10683631896973,576.4935493469238,9.999999747378752e-06,564.8745346069336,749.1133689880371,0.0010000000474974513,185.4799461364746,749.666805267334,0.0010000000474974513,564.8745346069336,749.1133689880371,9.999999747378752e-06,185.4799461364746,749.666805267334,9.999999747378752e-06,564.8745346069336,749.1133689880371,9.999999747378752e-06,185.4799461364746,749.666805267334,9.999999747378752e-06
64,349.1385269165039,235.5736541748047,0.836084246635437,376.23863220214844,207.39704132080078,0.8178384900093079,304.906005859375,206.23043060302734,0.8797060251235962,405.0071716308594,228.7806272506714,0.0010000000474974513,244.93497848510742,252.73146629333496,0.9587705135345459,491.365966796875,428.1723403930664,0.31187236309051514,164.53060150146484,439.78325843811035,0.5381319522857666,643.6373138427734,526.5896415710449,0.0010000000474974513,99.46837425231934,533.4647941589355,0.0010000000474974513,643.6373138427734,526.5896415710449,9.999999747378752e-06,68.75094413757324,222.68558979034424,0.0002834178158082068,484.0425491333008,758.7581062316895,0.0010000000474974513,175.1095962524414,702.2225189208984,0.0010000000474974513,484.0425491333008,758.7581062316895,9.999999747378752e-06,175.1095962524414,702.2225189208984,9.999999747378752e-06,484.0425491333008,758.7581062316895,9.999999747378752e-06,175.1095962524414,702.2225189208984,9.999999747378752e-06
65,350.4624557495117,231.86565399169922,0.8957421183586121,374.39990997314453,206.5848970413208,0.8750048875808716,313.0641174316406,207.32580184936523,0.8963376879692078,409.16473388671875,233.12139987945557,0.45624983310699463,249.26946640014648,256.50681495666504,1.0,536.9480895996094,452.33593940734863,0.0010000000474974513,151.47469520568848,448.0238628387451,0.0010000000474974513,632.9246139526367,548.477840423584,0.0010000000474974513,70.4330587387085,516.8035697937012,0.0010000000474974513,632.9246139526367,548.477840423584,9.999999747378752e-06,74.15553092956543,255.10540008544922,0.0010000000474974513,560.5770111083984,775.3221130371094,0.0010000000474974513,166.73721313476562,710.4766845703125,0.0010000000474974513,560.5770111083984,775.3221130371094,9.999999747378752e-06,166.73721313476562,710.4766845703125,9.999999747378752e-06,560.5770111083984,775.3221130371094,9.999999747378752e-06,166.73721313476562,710.4766845703125,9.999999747378752e-06
66,349.5957565307617,233.2530927658081,0.8536765575408936,377.7135467529297,206.48375988006592,0.840484082698822,312.0131492614746,207.46254444122314,0.8848269581794739,411.5049362182617,235.84196090698242,0.537102222442627,252.6879119873047,256.08959197998047,0.9775278568267822,480.9397888183594,429.62010383605957,0.24813242256641388,164.17974472045898,438.79417419433594,0.5895358920097351,604.7891616821289,569.047966003418,0.0010000000474974513,94.83288764953613,525.497989654541,0.0010000000474974513,604.7891616821289,569.047966003418,9.999999747378752e-06,94.83288764953613,525.497989654541,9.999999747378752e-06,481.2782287597656,752.6232719421387,0.0010000000474974513,182.85362243652344,661.9676971435547,0.0010000000474974513,481.2782287597656,752.6232719421387,9.999999747378752e-06,182.85362243652344,661.9676971435547,9.999999747378752e-06,481.2782287597656,752.6232719421387,9.999999747378752e-06,182.85362243652344,661.9676971435547,9.999999747378752e-06
67,354.3277359008789,236.24804019927979,0.8604879379272461,381.49871826171875,210.1358413696289,0.8435989022254944,318.6623191833496,209.08400058746338,0.8773587346076965,415.3534698486328,237.80237674713135,0.5366979241371155,256.59128189086914,253.50863456726074,0.9628521800041199,481.8206024169922,437.9630184173584,0.262681245803833,169.18390274047852,433.89241218566895,0.5972338318824768,599.3915176391602,578.0411338806152,0.0010000000474974513,92.0882511138916,530.8315086364746,0.0010000000474974513,599.3915176391602,578.0411338806152,9.999999747378752e-06,92.0882511138916,530.8315086364746,9.999999747378752e-06,475.294189453125,751.6787910461426,0.0010000000474974513,192.5956153869629,704.9242973327637,0.0010000000474974513,475.294189453125,751.6787910461426,9.999999747378752e-06,192.5956153869629,704.9242973327637,9.999999747378752e-06,475.294189453125,751.6787910461426,9.999999747378752e-06,192.5956153869629,704.9242973327637,9.999999747378752e-06
68,357.3508071899414,235.74421405792236,0.9019787907600403,382.96241760253906,209.33897495269775,0.8820481896400452,321.70894622802734,209.10688877105713,0.8881410360336304,415.4042053222656,233.9229154586792,0.43933507800102234,258.17243576049805,255.57924270629883,0.9915258884429932,534.1292953491211,466.2754154205322,0.0010000000474974513,166.6460418701172,445.04462242126465,0.0010000000474974513,621.1785125732422,580.3333854675293,0.0010000000474974513,106.1081314086914,569.8849296569824,0.0010000000474974513,621.1785125732422,580.3333854675293,9.999999747378752e-06,106.1081314086914,569.8849296569824,9.999999747378752e-06,552.1465301513672,772.8536796569824,0.0009515579440630972,168.90933990478516,750.0231742858887,0.0010000000474974513,552.1465301513672,772.8536796569824,9.999999747378752e-06,168.90933990478516,750.0231742858887,9.999999747378752e-06,552.1465301513672,772.8536796569824,9.999999747378752e-06,168.90933990478516,750.0231742858887,9.999999747378752e-06
69,355.46470642089844,240.377197265625,0.8769975304603577,381.1224365234375,210.92193603515625,0.8591687679290771,315.5740737915039,216.65589809417725,0.8510351181030273,418.69903564453125,230.28894424438477,0.5293432474136353,261.75695419311523,262.7083110809326,1.0,512.8994369506836,454.2685604095459,0.0010000000474974513,192.07157135009766,460.7918930053711,0.0010000000474974513,610.0613021850586,581.2676239013672,0.0010000000474974513,81.4103889465332,534.7186088562012,0.0010000000474974513,610.0613021850586,581.2676239013672,9.999999747378752e-06,81.4103889465332,534.7186088562012,9.999999747378752e-06,495.1395034790039,762.0050239562988,0.0010000000474974513,209.7241973876953,728.7132453918457,0.0010000000474974513,495.1395034790039,762.0050239562988,9.999999747378752e-06,209.7241973876953,728.7132453918457,9.999999747378752e-06,495.1395034790039,762.0050239562988,9.999999747378752e-06,209.7241973876953,728.7132453918457,9.999999747378752e-06
70,353.3278274536133,240.7222080230713,0.8569736480712891,380.32779693603516,215.43532848358154,0.8300119042396545,316.4669609069824,216.84595584869385,0.872546374797821,417.05177307128906,241.9350528717041,0.6033635139465332,262.57863998413086,262.99312591552734,1.0,519.5227432250977,459.5184803009033,0.0010000000474974513,195.05868911743164,458.3815383911133,0.0010000000474974513,605.5611419677734,570.8847427368164,0.0010000000474974513,29.414691925048828,493.3359718322754,0.0010000000474974513,605.5611419677734,570.8847427368164,9.999999747378752e-06,114.41923141479492,186.04000568389893,0.0010000000474974513,498.7332534790039,746.4115333557129,0.0010000000474974513,205.8309555053711,744.0486145019531,0.0010000000474974513,498.7332534790039,746.4115333557129,9.999999747378752e-06,205.8309555053711,744.0486145019531,9.999999747378752e-06,498.7332534790039,746.4115333557129,9.999999747378752e-06,205.8309555053711,744.0486145019531,9.999999747378752e-06
71,355.5631637573242,241.64634704589844,0.8744579553604126,380.6529235839844,217.26626873016357,0.8754563331604004,320.82664489746094,218.76989364624023,0.8824027180671692,418.3499526977539,238.69245529174805,0.59264075756073,263.6225128173828,263.977575302124,1.0,522.158317565918,458.8938045501709,0.0010000000474974513,183.6301612854004,452.01358795166016,0.0010000000474974513,599.1997909545898,574.262523651123,0.0010000000474974513,70.5256462097168,495.9271430969238,0.0010000000474974513,599.1997909545898,574.262523651123,9.999999747378752e-06,115.92459678649902,145.7468318939209,0.0010000000474974513,544.6931457519531,748.3737945556641,0.0010000000474974513,179.7768783569336,723.8247871398926,0.0010000000474974513,544.6931457519531,748.3737945556641,9.999999747378752e-06,179.7768783569336,723.8247871398926,9.999999747378752e-06,544.6931457519531,748.3737945556641,9.999999747378752e-06,179.7768783569336,723.8247871398926,9.999999747378752e-06
72,355.20023345947266,244.56982612609863,0.8540809750556946,380.2300262451172,219.82917308807373,0.8033695816993713,320.06492614746094,218.49859714508057,0.8834467530250549,420.6639099121094,245.02355575561523,0.5082263946533203,261.37489318847656,261.5577793121338,1.0,517.1475601196289,458.7865161895752,0.0010000000474974513,194.88780975341797,438.1417751312256,0.38356801867485046,599.6813201904297,562.7687072753906,0.0010000000474974513,94.48664665222168,466.91287994384766,0.0010000000474974513,590.477180480957,143.59687328338623,0.0010000000474974513,176.0831642150879,138.48931789398193,0.0010000000474974513,520.4304504394531,747.6962471008301,0.0010000000474974513,240.77190399169922,764.5042991638184,0.0010000000474974513,520.4304504394531,747.6962471008301,9.999999747378752e-06,240.77190399169922,764.5042991638184,9.999999747378752e-06,520.4304504394531,747.6962471008301,9.999999747378752e-06,240.77190399169922,764.5042991638184,9.999999747378752e-06
73,356.32713317871094,243.72885704040527,0.887427031993866,382.59830474853516,219.20355319976807,0.8634702563285828,322.8453826904297,218.52304458618164,0.8754824995994568,415.79341888427734,249.36924934387207,0.5953274965286255,263.7850761413574,260.8957099914551,1.0,514.4919967651367,460.0502872467041,0.0010000000474974513,195.05390167236328,435.8169651031494,0.3569447100162506,603.5652160644531,564.4302177429199,0.0010000000474974513,121.00313186645508,458.57494354248047,0.0010000000474974513,582.940788269043,135.88301181793213,0.0008428748114965856,189.26328659057617,136.96937084197998,0.0010000000474974513,518.631477355957,749.8395538330078,0.0010000000474974513,227.94408798217773,777.2884941101074,0.0010000000474974513,518.631477355957,749.8395538330078,9.999999747378752e-06,227.94408798217773,777.2884941101074,9.999999747378752e-06,518.631477355957,749.8395538330078,9.999999747378752e-06,227.94408798217773,777.2884941101074,9.999999747378752e-06
74,356.2907028198242,246.22695922851562,0.7933970093727112,385.6943130493164,219.7855567932129,0.7776349782943726,321.25526428222656,217.2002935409546,0.751201868057251,420.97904205322266,250.83600997924805,0.5172703266143799,263.8219451904297,264.61277961730957,0.9673609137535095,518.8143157958984,459.4998836517334,0.0010000000474974513,196.23062133789062,436.49250984191895,0.4388527274131775,604.4966888427734,562.5242614746094,0.0010000000474974513,123.72140884399414,474.94425773620605,0.0010000000474974513,604.4966888427734,562.5242614746094,9.999999747378752e-06,204.18903350830078,107.88370370864868,0.0010000000474974513,520.4371643066406,744.1850852966309,0.0010000000474974513,226.56728744506836,778.150634765625,0.0010000000474974513,520.4371643066406,744.1850852966309,9.999999747378752e-06,226.56728744506836,778.150634765625,9.999999747378752e-06,520.4371643066406,744.1850852966309,9.999999747378752e-06,226.56728744506836,778.150634765625,9.999999747378752e-06
75,356.78760528564453,248.96973609924316,0.8982666730880737,383.55640411376953,222.65881061553955,0.8480881452560425,319.6879005432129,222.07436084747314,0.8355571627616882,421.16241455078125,248.26735496520996,0.6112005710601807,263.08977127075195,260.85439682006836,0.7643868327140808,520.5813598632812,461.680383682251,0.0010000000474974513,212.69989013671875,437.9066848754883,0.3653935492038727,600.1850128173828,569.9172019958496,0.0010000000474974513,145.09235382080078,503.02825927734375,0.0010000000474974513,600.1850128173828,569.9172019958496,9.999999747378752e-06,218.2521629333496,106.3640284538269,0.0010000000474974513,515.51025390625,745.7798194885254,0.0010000000474974513,252.5011444091797,769.5586967468262,0.0010000000474974513,515.51025390625,745.7798194885254,9.999999747378752e-06,252.5011444091797,769.5586967468262,9.999999747378752e-06,515.51025390625,745.7798194885254,9.999999747378752e-06,252.5011444091797,769.5586967468262,9.999999747378752e-06
76,365.7183837890625,249.11141395568848,0.7606480717658997,390.7876205444336,219.60452556610107,0.7735515236854553,327.46944427490234,219.99618530273438,0.707253634929657,425.46154022216797,239.82976913452148,0.5650523900985718,271.3123321533203,264.90077018737793,1.0,516.2933731079102,461.71863555908203,0.0010000000474974513,210.19046783447266,438.1270122528076,0.4257897138595581,602.1570587158203,571.5597724914551,0.0010000000474974513,138.4943675994873,492.6510429382324,0.0010000000474974513,592.0108032226562,141.9391679763794,0.0010000000474974513,202.7545928955078,121.43807888031006,0.0010000000474974513,491.91734313964844,760.927677154541,0.0010000000474974513,250.12788772583008,800.1785087585449,0.0010000000474974513,491.91734313964844,760.927677154541,9.999999747378752e-06,250.12788772583008,800.1785087585449,9.999999747378752e-06,491.91734313964844,760.927677154541,9.999999747378752e-06,250.12788772583008,800.1785087585449,9.999999747378752e-06
77,374.47452545166016,252.77624130249023,0.7469393610954285,397.47459411621094,226.09355449676514,0.7745575904846191,338.07056427001953,222.36665725708008,0.719509482383728,425.75069427490234,247.77302742004395,0.3477109372615814,272.1711540222168,264.76075172424316,1.0,487.50389099121094,449.423246383667,0.0010000000474974513,207.4479103088379,436.41231536865234,0.5592838525772095,579.6001052856445,575.7984352111816,0.0010000000474974513,131.50235176086426,468.33786964416504,0.0010000000474974513,579.6001052856445,575.7984352111816,9.999999747378752e-06,196.34578704833984,122.71950244903564,0.0010000000474974513,466.2408447265625,726.5394401550293,0.0010000000474974513,250.1924705505371,807.0542907714844,0.0010000000474974513,466.2408447265625,726.5394401550293,9.999999747378752e-06,250.1924705505371,807.0542907714844,9.999999747378752e-06,466.2408447265625,726.5394401550293,9.999999747378752e-06,250.1924705505371,807.0542907714844,9.999999747378752e-06
78,374.05895233154297,251.2643337249756,0.8003321290016174,402.515869140625,224.17247772216797,0.7199740409851074,337.99510955810547,218.87871265411377,0.832514762878418,433.56143951416016,251.69440269470215,0.4140719175338745,276.265926361084,260.41797637939453,1.0,498.8581848144531,440.8516216278076,0.0010000000474974513,203.65234375,435.1292037963867,0.5114632248878479,590.3740310668945,575.6770133972168,0.0010000000474974513,85.36052703857422,503.9764595031738,0.0010000000474974513,590.3740310668945,575.6770133972168,9.999999747378752e-06,160.55425643920898,194.0747880935669,0.0010000000474974513,494.0055847167969,740.2889442443848,0.0010000000474974513,223.9958953857422,777.7604484558105,0.0010000000474974513,494.0055847167969,740.2889442443848,9.999999747378752e-06,223.9958953857422,777.7604484558105,9.999999747378752e-06,494.0055847167969,740.2889442443848,9.999999747378752e-06,223.9958953857422,777.7604484558105,9.999999747378752e-06
79,375.92185974121094,243.7342357635498,0.8747575283050537,400.5904769897461,219.24761295318604,0.8375111818313599,340.938720703125,215.61962127685547,0.9291601181030273,431.41334533691406,244.3228054046631,0.5235810279846191,279.11890029907227,263.14476013183594,1.0,535.2404022216797,478.4722137451172,0.0010000000474974513,203.5454559326172,437.5737476348877,0.35608193278312683,613.6674880981445,584.8115730285645,0.0010000000474974513,115.526123046875,494.8770332336426,0.0010000000474974513,613.6674880981445,584.8115730285645,9.999999747378752e-06,141.69912338256836,236.19734287261963,0.0010000000474974513,535.2404022216797,478.4722137451172,9.999999747378752e-06,239.57738876342773,744.2235374450684,0.0010000000474974513,535.2404022216797,478.4722137451172,9.999999747378752e-06,239.57738876342773,744.2235374450684,9.999999747378752e-06,535.2404022216797,478.4722137451172,9.999999747378752e-06,239.57738876342773,744.2235374450684,9.999999747378752e-06
80,382.0738220214844,243.96660804748535,0.8551720976829529,406.1514663696289,215.14336109161377,0.8362444043159485,348.04386138916016,214.1746473312378,0.8516706228256226,443.4121322631836,240.40778160095215,0.5713711977005005,279.05481338500977,245.08875846862793,1.0,540.9323120117188,494.83726501464844,0.0010000000474974513,186.18383407592773,452.7803421020508,0.0010000000474974513,655.4302215576172,515.331974029541,0.0005284192739054561,98.09724807739258,547.5078964233398,0.0010000000474974513,655.4302215576172,515.331974029541,9.999999747378752e-06,124.23064231872559,373.8838291168213,0.0008191736415028572,540.9323120117188,494.83726501464844,9.999999747378752e-06,230.79849243164062,737.1121215820312,0.0010000000474974513,540.9323120117188,494.83726501464844,9.999999747378752e-06,230.79849243164062,737.1121215820312,9.999999747378752e-06,540.9323120117188,494.83726501464844,9.999999747378752e-06,230.79849243164062,737.1121215820312,9.999999747378752e-06
81,385.15586853027344,249.6940040588379,0.8365264534950256,409.9246597290039,217.965989112854,0.7991209626197815,346.95823669433594,221.44336223602295,0.8647570610046387,449.4628143310547,234.31560516357422,0.5234085321426392,283.70800018310547,265.82396507263184,0.946474015712738,545.3131484985352,472.02701568603516,0.0010000000474974513,171.4642333984375,477.27816581726074,0.0010000000474974513,649.7105407714844,537.2705841064453,0.0010000000474974513,113.88917922973633,573.1020927429199,0.0006201407522894442,584.7356033325195,346.68216705322266,0.0010000000474974513,113.88917922973633,573.1020927429199,9.999999747378752e-06,545.3131484985352,472.02701568603516,9.999999747378752e-06,171.4642333984375,477.27816581726074,9.999999747378752e-06,545.3131484985352,472.02701568603516,9.999999747378752e-06,171.4642333984375,477.27816581726074,9.999999747378752e-06,545.3131484985352,472.02701568603516,9.999999747378752e-06,171.4642333984375,477.27816581726074,9.999999747378752e-06
82,391.39427185058594,257.56579399108887,0.7746261954307556,420.5021286010742,222.04583644866943,0.7574338316917419,348.3013916015625,225.0931978225708,0.7836184501647949,453.54793548583984,240.21294593811035,0.3116967976093292,284.5852279663086,271.6910648345947,0.9204595685005188,541.630973815918,478.68882179260254,0.0010000000474974513,187.41008758544922,475.9840393066406,0.0010000000474974513,616.4179611206055,524.8192405700684,0.0010000000474974513,117.62113571166992,556.5103340148926,0.0006749573512934148,552.78564453125,395.7340335845947,0.0010000000474974513,117.62113571166992,556.5103340148926,9.999999747378752e-06,541.630973815918,478.68882179260254,9.999999747378752e-06,187.41008758544922,475.9840393066406,9.999999747378752e-06,541.630973815918,478.68882179260254,9.999999747378752e-06,187.41008758544922,475.9840393066406,9.999999747378752e-06,541.630973815918,478.68882179260254,9.999999747378752e-06,187.41008758544922,475.9840393066406,9.999999747378752e-06
83,396.2139892578125,270.8412265777588,0.7970098257064819,421.71077728271484,230.83295345306396,0.7744778394699097,350.9031295776367,238.65514755249023,0.84090256690979,455.7614517211914,241.96529388427734,0.0010000000474974513,282.96642303466797,274.063024520874,0.9364178776741028,483.27579498291016,416.7055034637451,0.0010000000474974513,189.5415496826172,476.9955825805664,0.0010000000474974513,592.5631332397461,566.1916923522949,0.0010000000474974513,144.451904296875,570.9515762329102,0.0004173686320427805,543.0440139770508,419.4367504119873,0.0010000000474974513,144.451904296875,570.9515762329102,9.999999747378752e-06,480.5232620239258,729.9565887451172,0.0010000000474974513,189.5415496826172,476.9955825805664,9.999999747378752e-06,480.5232620239258,729.9565887451172,9.999999747378752e-06,189.5415496826172,476.9955825805664,9.999999747378752e-06,480.5232620239258,729.9565887451172,9.999999747378752e-06,189.5415496826172,476.9955825805664,9.999999747378752e-06
84,399.5104217529297,283.1671714782715,0.8014966249465942,425.4135513305664,239.0920114517212,0.8126692175865173,348.5563278198242,251.19738578796387,0.8550589084625244,457.0709228515625,240.85713386535645,0.0010000000474974513,279.06883239746094,288.46129417419434,0.9213207364082336,527.6107025146484,432.9649829864502,0.0010000000474974513,176.2571907043457,499.8394203186035,0.0010000000474974513,561.5656280517578,556.120777130127,0.0010000000474974513,176.2571907043457,499.8394203186035,9.999999747378752e-06,539.2044067382812,411.4471435546875,0.00047302187886089087,176.2571907043457,499.8394203186035,9.999999747378752e-06,508.42906951904297,703.0416297912598,0.0005745093803852797,176.2571907043457,499.8394203186035,9.999999747378752e-06,508.42906951904297,703.0416297912598,9.999999747378752e-06,176.2571907043457,499.8394203186035,9.999999747378752e-06,508.42906951904297,703.0416297912598,9.999999747378752e-06,176.2571907043457,499.8394203186035,9.999999747378752e-06
